ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.Historia20Test	historia20test	1590502867932	 	3.3.1
REQUEST	744		SeeMyDiagnosis	1590502909576	1590502909580	OK	 
USER	PetWithDiagnosis	3227	START	1590502909587	1590502909587
USER	PetWithoutDiagnosis	3266	START	1590502909587	1590502909587
REQUEST	2065		Logged	1590502909587	1590502909588	OK	 
REQUEST	2025		Logged	1590502909587	1590502909589	OK	 
REQUEST	2065		Logged Redirect 1	1590502909588	1590502909590	OK	 
REQUEST	3266		Home	1590502909587	1590502909590	OK	 
REQUEST	3227		Home	1590502909587	1590502909590	OK	 
REQUEST	2025		Logged Redirect 1	1590502909589	1590502909591	OK	 
REQUEST	1426		Mypets	1590502909587	1590502909592	OK	 
REQUEST	1385		Mypets	1590502909587	1590502909592	OK	 
REQUEST	2666		Login	1590502909592	1590502909593	OK	 
REQUEST	2706		Login	1590502909592	1590502909593	OK	 
REQUEST	785		SeeMyDiagnosis	1590502909592	1590502909594	OK	 
USER	PetWithDiagnosis	3228	START	1590502909603	1590502909603
USER	PetWithoutDiagnosis	3267	START	1590502909603	1590502909603
REQUEST	3228		Home	1590502909604	1590502909609	OK	 
REQUEST	745		SeeMyDiagnosis	1590502909603	1590502909611	OK	 
REQUEST	3267		Home	1590502909604	1590502909611	OK	 
REQUEST	2667		Login	1590502909625	1590502909627	OK	 
REQUEST	2066		Logged	1590502909625	1590502909629	OK	 
REQUEST	2707		Login	1590502909625	1590502909629	OK	 
REQUEST	786		SeeMyDiagnosis	1590502909625	1590502909630	OK	 
REQUEST	2026		Logged	1590502909625	1590502909630	OK	 
REQUEST	2026		Logged Redirect 1	1590502909630	1590502909636	OK	 
REQUEST	2066		Logged Redirect 1	1590502909629	1590502909636	OK	 
REQUEST	746		SeeMyDiagnosis	1590502909625	1590502909638	OK	 
USER	PetWithoutDiagnosis	3268	START	1590502909638	1590502909638
USER	PetWithDiagnosis	3229	START	1590502909638	1590502909638
REQUEST	2067		Logged	1590502909637	1590502909642	OK	 
REQUEST	2027		Logged	1590502909637	1590502909642	OK	 
REQUEST	3268		Home	1590502909639	1590502909645	OK	 
REQUEST	3229		Home	1590502909639	1590502909645	OK	 
REQUEST	2027		Logged Redirect 1	1590502909642	1590502909647	OK	 
REQUEST	2067		Logged Redirect 1	1590502909642	1590502909647	OK	 
REQUEST	1427		Mypets	1590502909625	1590502909657	OK	 
USER	PetWithDiagnosis	3230	START	1590502909656	1590502909656
USER	PetWithoutDiagnosis	3269	START	1590502909656	1590502909656
REQUEST	787		SeeMyDiagnosis	1590502909653	1590502909661	OK	 
REQUEST	747		SeeMyDiagnosis	1590502909642	1590502909664	OK	 
REQUEST	3230		Home	1590502909658	1590502909664	OK	 
REQUEST	3269		Home	1590502909657	1590502909667	OK	 
REQUEST	2028		Logged	1590502909666	1590502909667	OK	 
REQUEST	1386		Mypets	1590502909625	1590502909668	OK	 
REQUEST	2668		Login	1590502909666	1590502909668	OK	 
REQUEST	2708		Login	1590502909666	1590502909668	OK	 
REQUEST	2068		Logged	1590502909666	1590502909669	OK	 
REQUEST	2028		Logged Redirect 1	1590502909668	1590502909671	OK	 
REQUEST	2068		Logged Redirect 1	1590502909669	1590502909673	OK	 
REQUEST	1428		Mypets	1590502909638	1590502909677	OK	 
REQUEST	1429		Mypets	1590502909653	1590502909677	OK	 
REQUEST	1387		Mypets	1590502909638	1590502909677	OK	 
REQUEST	2669		Login	1590502909677	1590502909680	OK	 
REQUEST	2709		Login	1590502909677	1590502909680	OK	 
USER	PetWithoutDiagnosis	3270	START	1590502909682	1590502909682
USER	PetWithDiagnosis	3231	START	1590502909682	1590502909682
REQUEST	2029		Logged	1590502909682	1590502909685	OK	 
REQUEST	2069		Logged	1590502909682	1590502909685	OK	 
REQUEST	3270		Home	1590502909683	1590502909687	OK	 
REQUEST	2069		Logged Redirect 1	1590502909685	1590502909687	OK	 
REQUEST	3231		Home	1590502909684	1590502909687	OK	 
REQUEST	2029		Logged Redirect 1	1590502909685	1590502909687	OK	 
REQUEST	788		SeeMyDiagnosis	1590502909682	1590502909692	OK	 
REQUEST	748		SeeMyDiagnosis	1590502909682	1590502909694	OK	 
REQUEST	1388		Mypets	1590502909677	1590502909695	OK	 
REQUEST	789		SeeMyDiagnosis	1590502909693	1590502909695	OK	 
REQUEST	1430		Mypets	1590502909693	1590502909698	OK	 
REQUEST	1389		Mypets	1590502909693	1590502909698	OK	 
USER	PetWithoutDiagnosis	3271	START	1590502909704	1590502909704
REQUEST	2670		Login	1590502909704	1590502909704	OK	 
USER	PetWithDiagnosis	3232	START	1590502909704	1590502909704
REQUEST	2710		Login	1590502909704	1590502909705	OK	 
REQUEST	3271		Home	1590502909704	1590502909707	OK	 
REQUEST	749		SeeMyDiagnosis	1590502909704	1590502909707	OK	 
REQUEST	3232		Home	1590502909704	1590502909708	OK	 
REQUEST	2671		Login	1590502909715	1590502909716	OK	 
REQUEST	2070		Logged	1590502909715	1590502909717	OK	 
REQUEST	2711		Login	1590502909715	1590502909717	OK	 
REQUEST	2030		Logged	1590502909715	1590502909718	OK	 
REQUEST	790		SeeMyDiagnosis	1590502909715	1590502909720	OK	 
REQUEST	2070		Logged Redirect 1	1590502909718	1590502909720	OK	 
REQUEST	750		SeeMyDiagnosis	1590502909715	1590502909721	OK	 
REQUEST	2030		Logged Redirect 1	1590502909718	1590502909721	OK	 
REQUEST	1390		Mypets	1590502909715	1590502909724	OK	 
REQUEST	1431		Mypets	1590502909715	1590502909724	OK	 
USER	PetWithDiagnosis	3233	START	1590502909737	1590502909737
REQUEST	2071		Logged	1590502909737	1590502909738	OK	 
USER	PetWithoutDiagnosis	3272	START	1590502909737	1590502909737
REQUEST	2031		Logged	1590502909737	1590502909738	OK	 
REQUEST	3233		Home	1590502909737	1590502909740	OK	 
REQUEST	2071		Logged Redirect 1	1590502909738	1590502909740	OK	 
REQUEST	3272		Home	1590502909738	1590502909747	OK	 
REQUEST	2031		Logged Redirect 1	1590502909739	1590502909747	OK	 
REQUEST	1432		Mypets	1590502909737	1590502909749	OK	 
REQUEST	1391		Mypets	1590502909737	1590502909750	OK	 
USER	PetWithDiagnosis	3234	START	1590502909752	1590502909752
USER	PetWithoutDiagnosis	3273	START	1590502909752	1590502909752
REQUEST	2672		Login	1590502909752	1590502909753	OK	 
REQUEST	2712		Login	1590502909752	1590502909754	OK	 
REQUEST	3273		Home	1590502909753	1590502909755	OK	 
REQUEST	3234		Home	1590502909752	1590502909755	OK	 
REQUEST	791		SeeMyDiagnosis	1590502909752	1590502909756	OK	 
REQUEST	751		SeeMyDiagnosis	1590502909752	1590502909756	OK	 
REQUEST	2072		Logged	1590502909763	1590502909763	OK	 
REQUEST	792		SeeMyDiagnosis	1590502909763	1590502909764	OK	 
REQUEST	2072		Logged Redirect 1	1590502909763	1590502909766	OK	 
REQUEST	1392		Mypets	1590502909763	1590502909768	OK	 
REQUEST	752		SeeMyDiagnosis	1590502909763	1590502909768	OK	 
REQUEST	2713		Login	1590502909774	1590502909774	OK	 
REQUEST	2673		Login	1590502909774	1590502909775	OK	 
REQUEST	2032		Logged	1590502909774	1590502909775	OK	 
REQUEST	2032		Logged Redirect 1	1590502909775	1590502909776	OK	 
USER	PetWithoutDiagnosis	3274	START	1590502909785	1590502909785
USER	PetWithDiagnosis	3235	START	1590502909785	1590502909785
REQUEST	2073		Logged	1590502909785	1590502909785	OK	 
REQUEST	2033		Logged	1590502909785	1590502909786	OK	 
REQUEST	3235		Home	1590502909785	1590502909787	OK	 
REQUEST	2073		Logged Redirect 1	1590502909785	1590502909787	OK	 
REQUEST	3274		Home	1590502909785	1590502909787	OK	 
REQUEST	2033		Logged Redirect 1	1590502909786	1590502909788	OK	 
REQUEST	1433		Mypets	1590502909763	1590502909790	OK	 
REQUEST	1393		Mypets	1590502909785	1590502909792	OK	 
REQUEST	1434		Mypets	1590502909785	1590502909792	OK	 
USER	PetWithDiagnosis	3236	START	1590502909806	1590502909806
USER	PetWithoutDiagnosis	3275	START	1590502909806	1590502909806
REQUEST	2714		Login	1590502909806	1590502909807	OK	 
REQUEST	2674		Login	1590502909806	1590502909808	OK	 
REQUEST	3275		Home	1590502909807	1590502909809	OK	 
REQUEST	3236		Home	1590502909807	1590502909810	OK	 
REQUEST	793		SeeMyDiagnosis	1590502909817	1590502909820	OK	 
REQUEST	753		SeeMyDiagnosis	1590502909817	1590502909820	OK	 
REQUEST	1435		Mypets	1590502909817	1590502909821	OK	 
REQUEST	2074		Logged	1590502909822	1590502909823	OK	 
REQUEST	1394		Mypets	1590502909817	1590502909823	OK	 
REQUEST	2675		Login	1590502909822	1590502909823	OK	 
REQUEST	2715		Login	1590502909822	1590502909823	OK	 
REQUEST	2034		Logged	1590502909822	1590502909823	OK	 
REQUEST	2074		Logged Redirect 1	1590502909823	1590502909825	OK	 
REQUEST	754		SeeMyDiagnosis	1590502909822	1590502909825	OK	 
REQUEST	2034		Logged Redirect 1	1590502909824	1590502909826	OK	 
USER	PetWithDiagnosis	3237	START	1590502909832	1590502909832
USER	PetWithoutDiagnosis	3276	START	1590502909832	1590502909832
REQUEST	2075		Logged	1590502909832	1590502909833	OK	 
REQUEST	2035		Logged	1590502909832	1590502909834	OK	 
REQUEST	2075		Logged Redirect 1	1590502909833	1590502909835	OK	 
REQUEST	3276		Home	1590502909833	1590502909835	OK	 
REQUEST	3237		Home	1590502909833	1590502909835	OK	 
REQUEST	2035		Logged Redirect 1	1590502909834	1590502909836	OK	 
REQUEST	1436		Mypets	1590502909832	1590502909837	OK	 
REQUEST	2716		Login	1590502909843	1590502909844	OK	 
REQUEST	2676		Login	1590502909843	1590502909845	OK	 
USER	PetWithDiagnosis	3238	START	1590502909853	1590502909853
USER	PetWithoutDiagnosis	3277	START	1590502909853	1590502909853
REQUEST	3277		Home	1590502909854	1590502909856	OK	 
REQUEST	3238		Home	1590502909854	1590502909856	OK	 
REQUEST	2036		Logged	1590502909864	1590502909865	OK	 
REQUEST	2076		Logged	1590502909864	1590502909867	OK	 
REQUEST	2036		Logged Redirect 1	1590502909865	1590502909867	OK	 
REQUEST	2076		Logged Redirect 1	1590502909867	1590502909869	OK	 
REQUEST	796		SeeMyDiagnosis	1590502909864	1590502909870	OK	 
REQUEST	1395		Mypets	1590502909832	1590502909870	OK	 
REQUEST	795		SeeMyDiagnosis	1590502909843	1590502909870	OK	 
REQUEST	794		SeeMyDiagnosis	1590502909843	1590502909871	OK	 
REQUEST	756		SeeMyDiagnosis	1590502909864	1590502909872	OK	 
REQUEST	755		SeeMyDiagnosis	1590502909843	1590502909873	OK	 
REQUEST	1437		Mypets	1590502909864	1590502909875	OK	 
REQUEST	1438		Mypets	1590502909864	1590502909875	OK	 
REQUEST	1396		Mypets	1590502909864	1590502909875	OK	 
REQUEST	2037		Logged	1590502909875	1590502909876	OK	 
REQUEST	2677		Login	1590502909875	1590502909877	OK	 
REQUEST	2717		Login	1590502909875	1590502909877	OK	 
REQUEST	2077		Logged	1590502909875	1590502909877	OK	 
REQUEST	2037		Logged Redirect 1	1590502909876	1590502909878	OK	 
REQUEST	2077		Logged Redirect 1	1590502909877	1590502909879	OK	 
USER	PetWithoutDiagnosis	3278	START	1590502909885	1590502909885
USER	PetWithDiagnosis	3239	START	1590502909885	1590502909885
REQUEST	3239		Home	1590502909885	1590502909888	OK	 
REQUEST	3278		Home	1590502909885	1590502909888	OK	 
REQUEST	1397		Mypets	1590502909885	1590502909890	OK	 
REQUEST	757		SeeMyDiagnosis	1590502909896	1590502909899	OK	 
USER	PetWithDiagnosis	3240	START	1590502909907	1590502909907
REQUEST	2718		Login	1590502909907	1590502909908	OK	 
USER	PetWithoutDiagnosis	3279	START	1590502909907	1590502909907
REQUEST	797		SeeMyDiagnosis	1590502909907	1590502909909	OK	 
REQUEST	2678		Login	1590502909907	1590502909909	OK	 
REQUEST	2038		Logged	1590502909907	1590502909909	OK	 
REQUEST	3279		Home	1590502909907	1590502909910	OK	 
REQUEST	2038		Logged Redirect 1	1590502909909	1590502909911	OK	 
REQUEST	3240		Home	1590502909907	1590502909911	OK	 
REQUEST	2078		Logged	1590502909912	1590502909913	OK	 
REQUEST	798		SeeMyDiagnosis	1590502909912	1590502909914	OK	 
REQUEST	2078		Logged Redirect 1	1590502909913	1590502909918	OK	 
REQUEST	1398		Mypets	1590502909912	1590502909922	OK	 
REQUEST	1439		Mypets	1590502909912	1590502909923	OK	 
REQUEST	2039		Logged	1590502909922	1590502909923	OK	 
REQUEST	2719		Login	1590502909922	1590502909924	OK	 
REQUEST	2679		Login	1590502909922	1590502909924	OK	 
REQUEST	2079		Logged	1590502909922	1590502909924	OK	 
REQUEST	2039		Logged Redirect 1	1590502909923	1590502909925	OK	 
REQUEST	2079		Logged Redirect 1	1590502909924	1590502909926	OK	 
REQUEST	758		SeeMyDiagnosis	1590502909922	1590502909927	OK	 
USER	PetWithoutDiagnosis	3280	START	1590502909933	1590502909933
USER	PetWithDiagnosis	3241	START	1590502909933	1590502909933
REQUEST	3241		Home	1590502909934	1590502909940	OK	 
REQUEST	3280		Home	1590502909934	1590502909940	OK	 
REQUEST	1440		Mypets	1590502909933	1590502909944	OK	 
USER	PetWithDiagnosis	3242	START	1590502909955	1590502909955
USER	PetWithoutDiagnosis	3281	START	1590502909955	1590502909955
REQUEST	3242		Home	1590502909959	1590502909964	OK	 
REQUEST	799		SeeMyDiagnosis	1590502909955	1590502909964	OK	 
REQUEST	3281		Home	1590502909959	1590502909967	OK	 
REQUEST	1399		Mypets	1590502909944	1590502909969	OK	 
REQUEST	2080		Logged	1590502909966	1590502909970	OK	 
REQUEST	2680		Login	1590502909969	1590502909971	OK	 
REQUEST	2080		Logged Redirect 1	1590502909970	1590502909972	OK	 
REQUEST	2040		Logged	1590502909968	1590502909973	OK	 
REQUEST	2720		Login	1590502909970	1590502909982	OK	 
REQUEST	800		SeeMyDiagnosis	1590502909969	1590502909982	OK	 
REQUEST	759		SeeMyDiagnosis	1590502909966	1590502909984	OK	 
REQUEST	2681		Login	1590502909973	1590502909984	OK	 
REQUEST	2721		Login	1590502909973	1590502909984	OK	 
REQUEST	2040		Logged Redirect 1	1590502909973	1590502909985	OK	 
REQUEST	2041		Logged	1590502909985	1590502909987	OK	 
USER	PetWithDiagnosis	3243	START	1590502909987	1590502909987
USER	PetWithDiagnosis	3283	START	1590502909989	1590502909989
USER	PetWithoutDiagnosis	3324	START	1590502909989	1590502909989
REQUEST	2081		Logged	1590502909986	1590502909991	OK	 
REQUEST	760		SeeMyDiagnosis	1590502909973	1590502909992	OK	 
REQUEST	2041		Logged Redirect 1	1590502909987	1590502909993	OK	 
REQUEST	3243		Home	1590502909988	1590502909993	OK	 
REQUEST	3283		Home	1590502909989	1590502909994	OK	 
REQUEST	3324		Home	1590502909990	1590502909995	OK	 
REQUEST	2081		Logged Redirect 1	1590502909991	1590502909996	OK	 
REQUEST	1441		Mypets	1590502909973	1590502909996	OK	 
USER	PetWithoutDiagnosis	3282	START	1590502909995	1590502909995
REQUEST	3282		Home	1590502909997	1590502910001	OK	 
REQUEST	801		SeeMyDiagnosis	1590502909997	1590502910001	OK	 
REQUEST	2084		Logged	1590502910002	1590502910004	OK	 
REQUEST	2082		Logged	1590502910002	1590502910004	OK	 
REQUEST	2084		Logged Redirect 1	1590502910004	1590502910005	OK	 
REQUEST	2082		Logged Redirect 1	1590502910004	1590502910005	OK	 
REQUEST	2764		Login	1590502910002	1590502910005	OK	 
REQUEST	2682		Login	1590502910002	1590502910006	OK	 
REQUEST	2723		Login	1590502910002	1590502910006	OK	 
REQUEST	2722		Login	1590502910002	1590502910006	OK	 
REQUEST	2042		Logged	1590502910002	1590502910006	OK	 
REQUEST	1442		Mypets	1590502909987	1590502910009	OK	 
REQUEST	1400		Mypets	1590502909987	1590502910009	OK	 
REQUEST	2042		Logged Redirect 1	1590502910006	1590502910010	OK	 
REQUEST	761		SeeMyDiagnosis	1590502910002	1590502910012	OK	 
REQUEST	1401		Mypets	1590502909987	1590502910013	OK	 
REQUEST	802		SeeMyDiagnosis	1590502910014	1590502910016	OK	 
REQUEST	1443		Mypets	1590502910014	1590502910022	OK	 
REQUEST	1402		Mypets	1590502910014	1590502910022	OK	 
USER	PetWithoutDiagnosis	3325	START	1590502910025	1590502910025
REQUEST	762		SeeMyDiagnosis	1590502910025	1590502910029	OK	 
REQUEST	3325		Home	1590502910025	1590502910029	OK	 
REQUEST	1403		Mypets	1590502910025	1590502910034	OK	 
REQUEST	1444		Mypets	1590502910025	1590502910035	OK	 
USER	PetWithDiagnosis	3284	START	1590502910036	1590502910036
REQUEST	2083		Logged	1590502910036	1590502910037	OK	 
REQUEST	3284		Home	1590502910036	1590502910039	OK	 
REQUEST	2083		Logged Redirect 1	1590502910037	1590502910039	OK	 
USER	PetWithoutDiagnosis	3326	START	1590502910058	1590502910058
USER	PetWithDiagnosis	3285	START	1590502910058	1590502910058
REQUEST	2724		Login	1590502910058	1590502910059	OK	 
REQUEST	2765		Login	1590502910058	1590502910059	OK	 
REQUEST	843		SeeMyDiagnosis	1590502910058	1590502910060	OK	 
REQUEST	3285		Home	1590502910058	1590502910061	OK	 
REQUEST	3326		Home	1590502910058	1590502910061	OK	 
REQUEST	2125		Logged	1590502910062	1590502910063	OK	 
REQUEST	803		SeeMyDiagnosis	1590502910058	1590502910064	OK	 
REQUEST	2085		Logged	1590502910062	1590502910064	OK	 
REQUEST	2125		Logged Redirect 1	1590502910063	1590502910066	OK	 
REQUEST	1484		Mypets	1590502910062	1590502910068	OK	 
REQUEST	2085		Logged Redirect 1	1590502910064	1590502910068	OK	 
REQUEST	1445		Mypets	1590502910062	1590502910070	OK	 
USER	PetWithoutDiagnosis	3327	START	1590502910073	1590502910073
REQUEST	2725		Login	1590502910073	1590502910073	OK	 
REQUEST	2766		Login	1590502910073	1590502910075	OK	 
REQUEST	3327		Home	1590502910073	1590502910076	OK	 
USER	PetWithDiagnosis	3286	START	1590502910084	1590502910084
REQUEST	2086		Logged	1590502910084	1590502910085	OK	 
REQUEST	2126		Logged	1590502910084	1590502910085	OK	 
REQUEST	2086		Logged Redirect 1	1590502910085	1590502910087	OK	 
REQUEST	3286		Home	1590502910084	1590502910087	OK	 
REQUEST	2126		Logged Redirect 1	1590502910085	1590502910087	OK	 
REQUEST	2127		Logged	1590502910095	1590502910095	OK	 
REQUEST	2087		Logged	1590502910095	1590502910097	OK	 
REQUEST	844		SeeMyDiagnosis	1590502910095	1590502910098	OK	 
REQUEST	2127		Logged Redirect 1	1590502910096	1590502910098	OK	 
REQUEST	845		SeeMyDiagnosis	1590502910095	1590502910099	OK	 
REQUEST	805		SeeMyDiagnosis	1590502910095	1590502910101	OK	 
REQUEST	2087		Logged Redirect 1	1590502910097	1590502910101	OK	 
REQUEST	1485		Mypets	1590502910095	1590502910101	OK	 
USER	PetWithoutDiagnosis	3328	START	1590502910106	1590502910106
USER	PetWithDiagnosis	3287	START	1590502910106	1590502910106
REQUEST	2767		Login	1590502910106	1590502910107	OK	 
REQUEST	2726		Login	1590502910106	1590502910107	OK	 
REQUEST	3328		Home	1590502910106	1590502910109	OK	 
REQUEST	3287		Home	1590502910106	1590502910109	OK	 
REQUEST	1446		Mypets	1590502910095	1590502910112	OK	 
REQUEST	804		SeeMyDiagnosis	1590502910106	1590502910113	OK	 
USER	PetWithoutDiagnosis	3329	START	1590502910139	1590502910139
USER	PetWithDiagnosis	3288	START	1590502910141	1590502910141
REQUEST	2727		Login	1590502910139	1590502910142	OK	 
REQUEST	2768		Login	1590502910139	1590502910144	OK	 
REQUEST	2128		Logged	1590502910141	1590502910144	OK	 
REQUEST	1486		Mypets	1590502910117	1590502910145	OK	 
REQUEST	3288		Home	1590502910141	1590502910145	OK	 
REQUEST	1447		Mypets	1590502910117	1590502910146	OK	 
REQUEST	3329		Home	1590502910141	1590502910146	OK	 
REQUEST	2088		Logged	1590502910144	1590502910146	OK	 
REQUEST	2128		Logged Redirect 1	1590502910144	1590502910146	OK	 
REQUEST	846		SeeMyDiagnosis	1590502910141	1590502910147	OK	 
REQUEST	2088		Logged Redirect 1	1590502910146	1590502910150	OK	 
REQUEST	806		SeeMyDiagnosis	1590502910142	1590502910150	OK	 
REQUEST	1487		Mypets	1590502910143	1590502910151	OK	 
USER	PetWithDiagnosis	3289	START	1590502910154	1590502910154
USER	PetWithoutDiagnosis	3330	START	1590502910154	1590502910154
REQUEST	3330		Home	1590502910155	1590502910157	OK	 
REQUEST	3289		Home	1590502910155	1590502910157	OK	 
REQUEST	847		SeeMyDiagnosis	1590502910155	1590502910157	OK	 
REQUEST	1448		Mypets	1590502910143	1590502910158	OK	 
REQUEST	807		SeeMyDiagnosis	1590502910155	1590502910159	OK	 
REQUEST	2728		Login	1590502910165	1590502910166	OK	 
REQUEST	2769		Login	1590502910165	1590502910167	OK	 
REQUEST	2089		Logged	1590502910165	1590502910168	OK	 
REQUEST	2129		Logged	1590502910165	1590502910168	OK	 
REQUEST	2089		Logged Redirect 1	1590502910168	1590502910170	OK	 
REQUEST	2129		Logged Redirect 1	1590502910168	1590502910171	OK	 
REQUEST	1488		Mypets	1590502910165	1590502910171	OK	 
REQUEST	1449		Mypets	1590502910165	1590502910172	OK	 
USER	PetWithoutDiagnosis	3331	START	1590502910176	1590502910176
REQUEST	2729		Login	1590502910176	1590502910177	OK	 
REQUEST	2770		Login	1590502910176	1590502910178	OK	 
REQUEST	848		SeeMyDiagnosis	1590502910176	1590502910178	OK	 
REQUEST	3331		Home	1590502910177	1590502910179	OK	 
REQUEST	808		SeeMyDiagnosis	1590502910176	1590502910181	OK	 
USER	PetWithDiagnosis	3290	START	1590502910187	1590502910187
REQUEST	2130		Logged	1590502910187	1590502910188	OK	 
REQUEST	2090		Logged	1590502910187	1590502910189	OK	 
REQUEST	3290		Home	1590502910188	1590502910190	OK	 
REQUEST	2130		Logged Redirect 1	1590502910188	1590502910190	OK	 
REQUEST	2090		Logged Redirect 1	1590502910189	1590502910192	OK	 
REQUEST	1489		Mypets	1590502910192	1590502910196	OK	 
USER	PetWithDiagnosis	3291	START	1590502910202	1590502910202
USER	PetWithoutDiagnosis	3332	START	1590502910202	1590502910202
REQUEST	2730		Login	1590502910202	1590502910203	OK	 
REQUEST	2771		Login	1590502910202	1590502910205	OK	 
REQUEST	3332		Home	1590502910203	1590502910205	OK	 
REQUEST	3291		Home	1590502910203	1590502910205	OK	 
