ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.Historia22Test	historia22test	1590522786541	 	3.3.1
REQUEST	83		Login	1590522800843	1590522800844	OK	 
REQUEST	90		Login	1590522800843	1590522800844	OK	 
USER	DiagnosisCreatedScn	178	START	1590522800972	1590522800972
USER	DiagnosisNotCreatedScn	185	START	1590522800972	1590522800972
REQUEST	178		Home	1590522800974	1590522800980	OK	 
REQUEST	185		Home	1590522800974	1590522800980	OK	 
REQUEST	91		Login	1590522800989	1590522800992	OK	 
REQUEST	84		Login	1590522800989	1590522800991	OK	 
USER	DiagnosisNotCreatedScn	186	START	1590522801109	1590522801109
USER	DiagnosisCreatedScn	179	START	1590522801109	1590522801109
REQUEST	179		Home	1590522801109	1590522801111	OK	 
REQUEST	186		Home	1590522801109	1590522801111	OK	 
REQUEST	85		Login	1590522801141	1590522801142	OK	 
REQUEST	92		Login	1590522801141	1590522801142	OK	 
USER	DiagnosisNotCreatedScn	187	START	1590522801261	1590522801261
USER	DiagnosisCreatedScn	180	START	1590522801261	1590522801261
REQUEST	187		Home	1590522801262	1590522801265	OK	 
REQUEST	180		Home	1590522801262	1590522801265	OK	 
REQUEST	93		Login	1590522801284	1590522801285	OK	 
REQUEST	86		Login	1590522801284	1590522801285	OK	 
USER	DiagnosisCreatedScn	181	START	1590522801398	1590522801398
USER	DiagnosisNotCreatedScn	188	START	1590522801398	1590522801398
REQUEST	188		Home	1590522801399	1590522801402	OK	 
REQUEST	181		Home	1590522801399	1590522801402	OK	 
REQUEST	87		Login	1590522801419	1590522801419	OK	 
REQUEST	94		Login	1590522801419	1590522801419	OK	 
USER	DiagnosisCreatedScn	182	START	1590522801540	1590522801540
USER	DiagnosisNotCreatedScn	189	START	1590522801540	1590522801540
REQUEST	189		Home	1590522801541	1590522801544	OK	 
REQUEST	182		Home	1590522801541	1590522801544	OK	 
REQUEST	88		Login	1590522801561	1590522801563	OK	 
REQUEST	95		Login	1590522801561	1590522801563	OK	 
USER	DiagnosisNotCreatedScn	190	START	1590522801680	1590522801680
USER	DiagnosisCreatedScn	183	START	1590522801680	1590522801680
REQUEST	183		Home	1590522801681	1590522801687	OK	 
REQUEST	190		Home	1590522801681	1590522801686	OK	 
REQUEST	96		Login	1590522801712	1590522801714	OK	 
REQUEST	89		Login	1590522801712	1590522801714	OK	 
USER	DiagnosisNotCreatedScn	197	START	1590522801848	1590522801848
USER	DiagnosisCreatedScn	191	START	1590522801848	1590522801848
REQUEST	97		Login	1590522801849	1590522801852	OK	 
REQUEST	104		Login	1590522801849	1590522801852	OK	 
REQUEST	197		Home	1590522801850	1590522801857	OK	 
REQUEST	191		Home	1590522801850	1590522801857	OK	 
REQUEST	98		Login	1590522801990	1590522801991	OK	 
REQUEST	105		Login	1590522801990	1590522801991	OK	 
USER	DiagnosisNotCreatedScn	198	START	1590522802022	1590522802022
USER	DiagnosisCreatedScn	192	START	1590522802022	1590522802022
REQUEST	192		Home	1590522802022	1590522802024	OK	 
REQUEST	198		Home	1590522802022	1590522802024	OK	 
REQUEST	106		Login	1590522802142	1590522802142	OK	 
REQUEST	99		Login	1590522802142	1590522802142	OK	 
USER	DiagnosisNotCreatedScn	199	START	1590522802178	1590522802178
REQUEST	199		Home	1590522802179	1590522802181	OK	 
USER	DiagnosisCreatedScn	193	START	1590522802188	1590522802188
REQUEST	193		Home	1590522802204	1590522802206	OK	 
REQUEST	100		Login	1590522802272	1590522802273	OK	 
REQUEST	107		Login	1590522802272	1590522802273	OK	 
USER	DiagnosisCreatedScn	194	START	1590522802349	1590522802349
USER	DiagnosisNotCreatedScn	200	START	1590522802349	1590522802349
REQUEST	200		Home	1590522802350	1590522802352	OK	 
REQUEST	194		Home	1590522802350	1590522802364	OK	 
REQUEST	108		Login	1590522802424	1590522802425	OK	 
REQUEST	101		Login	1590522802424	1590522802425	OK	 
USER	DiagnosisCreatedScn	195	START	1590522802523	1590522802523
REQUEST	195		Home	1590522802523	1590522802525	OK	 
USER	DiagnosisNotCreatedScn	201	START	1590522802523	1590522802523
REQUEST	201		Home	1590522802538	1590522802539	OK	 
REQUEST	109		Login	1590522802559	1590522802560	OK	 
REQUEST	102		Login	1590522802559	1590522802560	OK	 
USER	DiagnosisNotCreatedScn	202	START	1590522802681	1590522802681
REQUEST	202		Home	1590522802681	1590522802683	OK	 
USER	DiagnosisCreatedScn	196	START	1590522802691	1590522802691
REQUEST	196		Home	1590522802691	1590522802693	OK	 
REQUEST	103		Login	1590522802712	1590522802712	OK	 
REQUEST	110		Login	1590522802712	1590522802712	OK	 
REQUEST	1		Logged	1590522802764	1590522802766	OK	 
REQUEST	16		Logged	1590522802764	1590522802766	OK	 
REQUEST	1		Logged Redirect 1	1590522802772	1590522802773	OK	 
REQUEST	16		Logged Redirect 1	1590522802772	1590522802773	OK	 
USER	DiagnosisCreatedScn	203	START	1590522802832	1590522802832
USER	DiagnosisNotCreatedScn	210	START	1590522802832	1590522802832
REQUEST	203		Home	1590522802833	1590522802838	OK	 
REQUEST	210		Home	1590522802833	1590522802838	OK	 
REQUEST	17		Logged	1590522802869	1590522802869	OK	 
REQUEST	117		Login	1590522802868	1590522802869	OK	 
REQUEST	111		Login	1590522802868	1590522802869	OK	 
REQUEST	17		Logged Redirect 1	1590522802870	1590522802871	OK	 
REQUEST	2		Logged	1590522802889	1590522802890	OK	 
REQUEST	2		Logged Redirect 1	1590522802890	1590522802891	OK	 
USER	DiagnosisCreatedScn	204	START	1590522802973	1590522802973
USER	DiagnosisNotCreatedScn	211	START	1590522802973	1590522802973
REQUEST	204		Home	1590522802973	1590522802975	OK	 
REQUEST	211		Home	1590522802973	1590522802975	OK	 
REQUEST	18		Logged	1590522802999	1590522803001	OK	 
REQUEST	18		Logged Redirect 1	1590522803002	1590522803003	OK	 
REQUEST	3		Logged	1590522803020	1590522803021	OK	 
REQUEST	3		Logged Redirect 1	1590522803021	1590522803022	OK	 
REQUEST	112		Login	1590522803040	1590522803041	OK	 
REQUEST	118		Login	1590522803040	1590522803041	OK	 
USER	DiagnosisNotCreatedScn	212	START	1590522803108	1590522803108
USER	DiagnosisCreatedScn	205	START	1590522803108	1590522803108
REQUEST	205		Home	1590522803109	1590522803111	OK	 
REQUEST	212		Home	1590522803109	1590522803111	OK	 
REQUEST	19		Logged	1590522803140	1590522803141	OK	 
REQUEST	19		Logged Redirect 1	1590522803141	1590522803142	OK	 
REQUEST	4		Logged	1590522803162	1590522803162	OK	 
REQUEST	4		Logged Redirect 1	1590522803163	1590522803164	OK	 
REQUEST	113		Login	1590522803214	1590522803215	OK	 
REQUEST	119		Login	1590522803214	1590522803215	OK	 
USER	DiagnosisNotCreatedScn	213	START	1590522803259	1590522803259
USER	DiagnosisCreatedScn	206	START	1590522803259	1590522803259
REQUEST	206		Home	1590522803260	1590522803264	OK	 
REQUEST	213		Home	1590522803260	1590522803264	OK	 
REQUEST	20		Logged	1590522803292	1590522803293	OK	 
REQUEST	5		Logged	1590522803292	1590522803293	OK	 
REQUEST	20		Logged Redirect 1	1590522803293	1590522803294	OK	 
REQUEST	5		Logged Redirect 1	1590522803293	1590522803294	OK	 
REQUEST	114		Login	1590522803359	1590522803360	OK	 
REQUEST	120		Login	1590522803359	1590522803360	OK	 
USER	DiagnosisNotCreatedScn	214	START	1590522803400	1590522803400
USER	DiagnosisCreatedScn	207	START	1590522803400	1590522803400
REQUEST	214		Home	1590522803401	1590522803402	OK	 
REQUEST	207		Home	1590522803401	1590522803402	OK	 
REQUEST	21		Logged	1590522803411	1590522803411	OK	 
REQUEST	21		Logged Redirect 1	1590522803412	1590522803413	OK	 
REQUEST	6		Logged	1590522803432	1590522803434	OK	 
REQUEST	6		Logged Redirect 1	1590522803435	1590522803436	OK	 
USER	DiagnosisNotCreatedScn	215	START	1590522803539	1590522803539
USER	DiagnosisCreatedScn	208	START	1590522803539	1590522803539
REQUEST	115		Login	1590522803540	1590522803541	OK	 
REQUEST	121		Login	1590522803540	1590522803541	OK	 
REQUEST	208		Home	1590522803540	1590522803542	OK	 
REQUEST	215		Home	1590522803540	1590522803542	OK	 
REQUEST	22		Logged	1590522803581	1590522803582	OK	 
REQUEST	22		Logged Redirect 1	1590522803583	1590522803585	OK	 
REQUEST	7		Logged	1590522803591	1590522803592	OK	 
REQUEST	7		Logged Redirect 1	1590522803593	1590522803594	OK	 
USER	DiagnosisNotCreatedScn	216	START	1590522803680	1590522803680
USER	DiagnosisCreatedScn	209	START	1590522803680	1590522803680
REQUEST	209		Home	1590522803681	1590522803684	OK	 
REQUEST	216		Home	1590522803681	1590522803684	OK	 
REQUEST	116		Login	1590522803712	1590522803713	OK	 
REQUEST	122		Login	1590522803712	1590522803713	OK	 
REQUEST	23		Logged	1590522803722	1590522803723	OK	 
REQUEST	8		Logged	1590522803722	1590522803723	OK	 
REQUEST	8		Logged Redirect 1	1590522803724	1590522803725	OK	 
REQUEST	23		Logged Redirect 1	1590522803724	1590522803725	OK	 
USER	DiagnosisCreatedScn	217	START	1590522803832	1590522803832
USER	DiagnosisNotCreatedScn	224	START	1590522803832	1590522803832
REQUEST	217		Home	1590522803834	1590522803840	OK	 
REQUEST	224		Home	1590522803834	1590522803840	OK	 
REQUEST	123		Login	1590522803853	1590522803854	OK	 
REQUEST	130		Login	1590522803853	1590522803854	OK	 
REQUEST	24		Logged	1590522803859	1590522803860	OK	 
REQUEST	24		Logged Redirect 1	1590522803860	1590522803861	OK	 
REQUEST	9		Logged	1590522803869	1590522803870	OK	 
REQUEST	9		Logged Redirect 1	1590522803871	1590522803872	OK	 
USER	DiagnosisCreatedScn	218	START	1590522803972	1590522803972
USER	DiagnosisNotCreatedScn	225	START	1590522803972	1590522803972
REQUEST	124		Login	1590522803989	1590522803990	OK	 
REQUEST	131		Login	1590522803989	1590522803990	OK	 
REQUEST	218		Home	1590522803973	1590522803995	OK	 
REQUEST	225		Home	1590522803973	1590522803995	OK	 
REQUEST	25		Logged	1590522803999	1590522804000	OK	 
REQUEST	25		Logged Redirect 1	1590522804001	1590522804002	OK	 
REQUEST	10		Logged	1590522804009	1590522804011	OK	 
REQUEST	10		Logged Redirect 1	1590522804011	1590522804013	OK	 
USER	DiagnosisNotCreatedScn	226	START	1590522804109	1590522804109
USER	DiagnosisCreatedScn	219	START	1590522804109	1590522804109
REQUEST	219		Home	1590522804110	1590522804115	OK	 
REQUEST	226		Home	1590522804110	1590522804115	OK	 
REQUEST	125		Login	1590522804131	1590522804132	OK	 
REQUEST	132		Login	1590522804131	1590522804132	OK	 
REQUEST	26		Logged	1590522804142	1590522804143	OK	 
REQUEST	26		Logged Redirect 1	1590522804144	1590522804145	OK	 
REQUEST	11		Logged	1590522804153	1590522804154	OK	 
REQUEST	11		Logged Redirect 1	1590522804155	1590522804156	OK	 
USER	DiagnosisCreatedScn	220	START	1590522804261	1590522804261
USER	DiagnosisNotCreatedScn	227	START	1590522804261	1590522804261
REQUEST	227		Home	1590522804261	1590522804264	OK	 
REQUEST	220		Home	1590522804261	1590522804264	OK	 
REQUEST	27		Logged	1590522804292	1590522804294	OK	 
REQUEST	12		Logged	1590522804292	1590522804294	OK	 
REQUEST	133		Login	1590522804292	1590522804294	OK	 
REQUEST	126		Login	1590522804292	1590522804294	OK	 
REQUEST	12		Logged Redirect 1	1590522804294	1590522804296	OK	 
REQUEST	27		Logged Redirect 1	1590522804294	1590522804296	OK	 
USER	DiagnosisCreatedScn	221	START	1590522804402	1590522804402
USER	DiagnosisNotCreatedScn	228	START	1590522804402	1590522804402
REQUEST	228		Home	1590522804403	1590522804407	OK	 
REQUEST	221		Home	1590522804403	1590522804407	OK	 
REQUEST	28		Logged	1590522804423	1590522804424	OK	 
REQUEST	127		Login	1590522804423	1590522804424	OK	 
REQUEST	134		Login	1590522804423	1590522804424	OK	 
REQUEST	28		Logged Redirect 1	1590522804424	1590522804426	OK	 
REQUEST	13		Logged	1590522804438	1590522804440	OK	 
REQUEST	13		Logged Redirect 1	1590522804440	1590522804442	OK	 
USER	DiagnosisCreatedScn	222	START	1590522804541	1590522804541
USER	DiagnosisNotCreatedScn	229	START	1590522804541	1590522804541
REQUEST	222		Home	1590522804541	1590522804543	OK	 
REQUEST	229		Home	1590522804541	1590522804543	OK	 
REQUEST	128		Login	1590522804563	1590522804564	OK	 
REQUEST	135		Login	1590522804563	1590522804564	OK	 
REQUEST	29		Logged	1590522804574	1590522804574	OK	 
REQUEST	29		Logged Redirect 1	1590522804575	1590522804575	OK	 
REQUEST	14		Logged	1590522804588	1590522804590	OK	 
REQUEST	14		Logged Redirect 1	1590522804590	1590522804591	OK	 
USER	DiagnosisCreatedScn	223	START	1590522804688	1590522804688
USER	DiagnosisNotCreatedScn	230	START	1590522804688	1590522804688
REQUEST	230		Home	1590522804689	1590522804690	OK	 
REQUEST	223		Home	1590522804689	1590522804690	OK	 
REQUEST	129		Login	1590522804709	1590522804710	OK	 
REQUEST	136		Login	1590522804709	1590522804710	OK	 
REQUEST	15		Logged	1590522804720	1590522804721	OK	 
REQUEST	30		Logged	1590522804720	1590522804721	OK	 
REQUEST	30		Logged Redirect 1	1590522804721	1590522804723	OK	 
REQUEST	15		Logged Redirect 1	1590522804721	1590522804723	OK	 
USER	DiagnosisNotCreatedScn	237	START	1590522804840	1590522804840
USER	DiagnosisCreatedScn	231	START	1590522804840	1590522804840
REQUEST	144		Login	1590522804841	1590522804842	OK	 
REQUEST	137		Login	1590522804841	1590522804842	OK	 
REQUEST	237		Home	1590522804841	1590522804846	OK	 
REQUEST	231		Home	1590522804841	1590522804846	OK	 
REQUEST	37		Logged	1590522804862	1590522804863	OK	 
REQUEST	31		Logged	1590522804862	1590522804863	OK	 
REQUEST	31		Logged Redirect 1	1590522804864	1590522804865	OK	 
REQUEST	37		Logged Redirect 1	1590522804864	1590522804865	OK	 
REQUEST	138		Login	1590522804990	1590522804990	OK	 
REQUEST	145		Login	1590522804990	1590522804990	OK	 
USER	DiagnosisNotCreatedScn	238	START	1590522805011	1590522805011
USER	DiagnosisCreatedScn	232	START	1590522805011	1590522805011
REQUEST	232		Home	1590522805011	1590522805014	OK	 
REQUEST	238		Home	1590522805011	1590522805014	OK	 
REQUEST	38		Logged	1590522805058	1590522805059	OK	 
REQUEST	32		Logged	1590522805058	1590522805059	OK	 
REQUEST	32		Logged Redirect 1	1590522805060	1590522805061	OK	 
REQUEST	38		Logged Redirect 1	1590522805060	1590522805061	OK	 
REQUEST	139		Login	1590522805133	1590522805134	OK	 
REQUEST	146		Login	1590522805133	1590522805134	OK	 
USER	DiagnosisCreatedScn	233	START	1590522805179	1590522805179
USER	DiagnosisNotCreatedScn	239	START	1590522805179	1590522805179
REQUEST	233		Home	1590522805180	1590522805182	OK	 
REQUEST	239		Home	1590522805180	1590522805182	OK	 
REQUEST	39		Logged	1590522805222	1590522805223	OK	 
REQUEST	33		Logged	1590522805222	1590522805223	OK	 
REQUEST	39		Logged Redirect 1	1590522805224	1590522805224	OK	 
REQUEST	33		Logged Redirect 1	1590522805224	1590522805224	OK	 
REQUEST	147		Login	1590522805280	1590522805281	OK	 
REQUEST	140		Login	1590522805280	1590522805281	OK	 
USER	DiagnosisNotCreatedScn	240	START	1590522805338	1590522805338
USER	DiagnosisCreatedScn	234	START	1590522805338	1590522805338
REQUEST	234		Home	1590522805338	1590522805340	OK	 
REQUEST	240		Home	1590522805338	1590522805340	OK	 
REQUEST	40		Logged	1590522805382	1590522805384	OK	 
REQUEST	34		Logged	1590522805382	1590522805384	OK	 
REQUEST	34		Logged Redirect 1	1590522805385	1590522805387	OK	 
REQUEST	40		Logged Redirect 1	1590522805385	1590522805387	OK	 
REQUEST	141		Login	1590522805412	1590522805413	OK	 
REQUEST	148		Login	1590522805412	1590522805413	OK	 
USER	DiagnosisCreatedScn	235	START	1590522805511	1590522805511
USER	DiagnosisNotCreatedScn	241	START	1590522805511	1590522805511
REQUEST	235		Home	1590522805511	1590522805514	OK	 
REQUEST	241		Home	1590522805511	1590522805514	OK	 
REQUEST	41		Logged	1590522805543	1590522805544	OK	 
REQUEST	35		Logged	1590522805543	1590522805544	OK	 
REQUEST	41		Logged Redirect 1	1590522805544	1590522805545	OK	 
REQUEST	35		Logged Redirect 1	1590522805544	1590522805545	OK	 
REQUEST	149		Login	1590522805558	1590522805559	OK	 
REQUEST	142		Login	1590522805558	1590522805559	OK	 
USER	DiagnosisCreatedScn	236	START	1590522805679	1590522805679
USER	DiagnosisNotCreatedScn	242	START	1590522805679	1590522805679
REQUEST	236		Home	1590522805679	1590522805681	OK	 
REQUEST	242		Home	1590522805679	1590522805681	OK	 
REQUEST	150		Login	1590522805701	1590522805702	OK	 
REQUEST	143		Login	1590522805711	1590522805712	OK	 
REQUEST	36		Logged	1590522805722	1590522805723	OK	 
REQUEST	42		Logged	1590522805722	1590522805723	OK	 
REQUEST	36		Logged Redirect 1	1590522805723	1590522805724	OK	 
REQUEST	42		Logged Redirect 1	1590522805723	1590522805724	OK	 
USER	DiagnosisCreatedScn	243	START	1590522805832	1590522805832
USER	DiagnosisNotCreatedScn	250	START	1590522805832	1590522805832
REQUEST	243		Home	1590522805833	1590522805838	OK	 
REQUEST	250		Home	1590522805833	1590522805838	OK	 
REQUEST	50		Logged	1590522805865	1590522805867	OK	 
REQUEST	43		Logged	1590522805865	1590522805867	OK	 
REQUEST	151		Login	1590522805868	1590522805870	OK	 
REQUEST	157		Login	1590522805868	1590522805870	OK	 
REQUEST	43		Logged Redirect 1	1590522805869	1590522805872	OK	 
REQUEST	50		Logged Redirect 1	1590522805869	1590522805872	OK	 
USER	DiagnosisCreatedScn	244	START	1590522805968	1590522805968
USER	DiagnosisNotCreatedScn	251	START	1590522805968	1590522805968
REQUEST	251		Home	1590522805969	1590522805971	OK	 
REQUEST	244		Home	1590522805969	1590522805971	OK	 
REQUEST	51		Logged	1590522806001	1590522806002	OK	 
REQUEST	44		Logged	1590522806001	1590522806002	OK	 
REQUEST	51		Logged Redirect 1	1590522806003	1590522806003	OK	 
REQUEST	44		Logged Redirect 1	1590522806003	1590522806003	OK	 
REQUEST	152		Login	1590522806033	1590522806034	OK	 
REQUEST	158		Login	1590522806033	1590522806034	OK	 
USER	DiagnosisCreatedScn	245	START	1590522806112	1590522806112
USER	DiagnosisNotCreatedScn	252	START	1590522806112	1590522806112
REQUEST	245		Home	1590522806112	1590522806114	OK	 
REQUEST	252		Home	1590522806112	1590522806114	OK	 
REQUEST	45		Logged	1590522806138	1590522806139	OK	 
REQUEST	52		Logged	1590522806138	1590522806139	OK	 
REQUEST	45		Logged Redirect 1	1590522806140	1590522806141	OK	 
REQUEST	52		Logged Redirect 1	1590522806140	1590522806141	OK	 
REQUEST	159		Login	1590522806213	1590522806213	OK	 
REQUEST	153		Login	1590522806213	1590522806213	OK	 
USER	DiagnosisCreatedScn	246	START	1590522806258	1590522806258
USER	DiagnosisNotCreatedScn	253	START	1590522806258	1590522806258
REQUEST	246		Home	1590522806259	1590522806261	OK	 
REQUEST	253		Home	1590522806259	1590522806261	OK	 
REQUEST	53		Logged	1590522806269	1590522806270	OK	 
REQUEST	46		Logged	1590522806269	1590522806270	OK	 
REQUEST	53		Logged Redirect 1	1590522806270	1590522806271	OK	 
REQUEST	46		Logged Redirect 1	1590522806270	1590522806271	OK	 
REQUEST	154		Login	1590522806373	1590522806374	OK	 
REQUEST	160		Login	1590522806373	1590522806374	OK	 
USER	DiagnosisNotCreatedScn	254	START	1590522806398	1590522806398
REQUEST	254		Home	1590522806399	1590522806403	OK	 
USER	DiagnosisCreatedScn	247	START	1590522806398	1590522806398
REQUEST	247		Home	1590522806425	1590522806427	OK	 
REQUEST	47		Logged	1590522806431	1590522806432	OK	 
REQUEST	54		Logged	1590522806431	1590522806432	OK	 
REQUEST	54		Logged Redirect 1	1590522806433	1590522806434	OK	 
REQUEST	47		Logged Redirect 1	1590522806433	1590522806434	OK	 
USER	DiagnosisCreatedScn	248	START	1590522806542	1590522806542
USER	DiagnosisNotCreatedScn	255	START	1590522806542	1590522806542
REQUEST	161		Login	1590522806542	1590522806543	OK	 
REQUEST	155		Login	1590522806542	1590522806543	OK	 
REQUEST	255		Home	1590522806542	1590522806544	OK	 
REQUEST	248		Home	1590522806542	1590522806544	OK	 
REQUEST	55		Logged	1590522806574	1590522806575	OK	 
REQUEST	48		Logged	1590522806574	1590522806575	OK	 
REQUEST	48		Logged Redirect 1	1590522806575	1590522806576	OK	 
REQUEST	55		Logged Redirect 1	1590522806575	1590522806576	OK	 
USER	DiagnosisCreatedScn	249	START	1590522806688	1590522806688
USER	DiagnosisNotCreatedScn	256	START	1590522806688	1590522806688
REQUEST	249		Home	1590522806689	1590522806696	OK	 
REQUEST	256		Home	1590522806689	1590522806698	OK	 
REQUEST	56		Logged	1590522806710	1590522806710	OK	 
REQUEST	49		Logged	1590522806710	1590522806710	OK	 
REQUEST	156		Login	1590522806710	1590522806710	OK	 
REQUEST	162		Login	1590522806710	1590522806710	OK	 
REQUEST	49		Logged Redirect 1	1590522806711	1590522806712	OK	 
REQUEST	56		Logged Redirect 1	1590522806711	1590522806712	OK	 
USER	DiagnosisNotCreatedScn	264	START	1590522806829	1590522806829
USER	DiagnosisCreatedScn	257	START	1590522806828	1590522806828
REQUEST	257		Home	1590522806830	1590522806836	OK	 
REQUEST	264		Home	1590522806829	1590522806836	OK	 
REQUEST	163		Login	1590522806850	1590522806851	OK	 
REQUEST	170		Login	1590522806850	1590522806851	OK	 
REQUEST	57		Logged	1590522806860	1590522806861	OK	 
REQUEST	64		Logged	1590522806860	1590522806861	OK	 
REQUEST	57		Logged Redirect 1	1590522806862	1590522806862	OK	 
REQUEST	64		Logged Redirect 1	1590522806862	1590522806862	OK	 
USER	DiagnosisCreatedScn	258	START	1590522806970	1590522806970
USER	DiagnosisNotCreatedScn	265	START	1590522806970	1590522806970
REQUEST	265		Home	1590522806970	1590522806972	OK	 
REQUEST	258		Home	1590522806970	1590522806972	OK	 
REQUEST	65		Logged	1590522806992	1590522806993	OK	 
REQUEST	58		Logged	1590522806992	1590522806993	OK	 
