ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.Historia21Test	historia21test	1590516206730	 	3.3.1
REQUEST	21		Logged	1590516224686	1590516224687	OK	 
REQUEST	21		Logged Redirect 1	1590516224687	1590516224689	OK	 
REQUEST	423		Login	1590516224701	1590516224702	OK	 
REQUEST	73		Logged	1590516224701	1590516224702	OK	 
REQUEST	448		Login	1590516224701	1590516224703	OK	 
REQUEST	73		Logged Redirect 1	1590516224703	1590516224704	OK	 
USER	VetNotCreatedScn	849	START	1590516224712	1590516224712
USER	VetCreatedScn	824	START	1590516224712	1590516224712
REQUEST	824		Home	1590516224712	1590516224714	OK	 
REQUEST	849		Home	1590516224712	1590516224714	OK	 
REQUEST	22		Logged	1590516224723	1590516224724	OK	 
REQUEST	22		Logged Redirect 1	1590516224724	1590516224725	OK	 
REQUEST	424		Login	1590516224743	1590516224744	OK	 
REQUEST	74		Logged	1590516224744	1590516224744	OK	 
REQUEST	449		Login	1590516224743	1590516224744	OK	 
REQUEST	74		Logged Redirect 1	1590516224744	1590516224745	OK	 
USER	VetCreatedScn	825	START	1590516224754	1590516224754
USER	VetNotCreatedScn	850	START	1590516224754	1590516224754
REQUEST	850		Home	1590516224754	1590516224756	OK	 
REQUEST	825		Home	1590516224754	1590516224756	OK	 
REQUEST	23		Logged	1590516224764	1590516224765	OK	 
REQUEST	23		Logged Redirect 1	1590516224765	1590516224766	OK	 
REQUEST	450		Login	1590516224774	1590516224775	OK	 
REQUEST	425		Login	1590516224774	1590516224776	OK	 
REQUEST	75		Logged	1590516224775	1590516224776	OK	 
REQUEST	75		Logged Redirect 1	1590516224776	1590516224777	OK	 
USER	VetNotCreatedScn	851	START	1590516224796	1590516224796
USER	VetCreatedScn	826	START	1590516224796	1590516224796
REQUEST	826		Home	1590516224796	1590516224797	OK	 
REQUEST	851		Home	1590516224796	1590516224797	OK	 
REQUEST	24		Logged	1590516224800	1590516224801	OK	 
REQUEST	24		Logged Redirect 1	1590516224801	1590516224802	OK	 
REQUEST	426		Login	1590516224822	1590516224823	OK	 
REQUEST	76		Logged	1590516224822	1590516224823	OK	 
REQUEST	451		Login	1590516224822	1590516224823	OK	 
REQUEST	76		Logged Redirect 1	1590516224824	1590516224825	OK	 
USER	VetCreatedScn	827	START	1590516224832	1590516224832
USER	VetNotCreatedScn	852	START	1590516224832	1590516224832
REQUEST	852		Home	1590516224840	1590516224841	OK	 
REQUEST	827		Home	1590516224840	1590516224841	OK	 
REQUEST	25		Logged	1590516224843	1590516224844	OK	 
REQUEST	25		Logged Redirect 1	1590516224844	1590516224845	OK	 
REQUEST	427		Login	1590516224864	1590516224866	OK	 
REQUEST	452		Login	1590516224864	1590516224866	OK	 
REQUEST	77		Logged	1590516224865	1590516224866	OK	 
REQUEST	77		Logged Redirect 1	1590516224867	1590516224869	OK	 
USER	VetNotCreatedScn	878	START	1590516224874	1590516224874
REQUEST	878		Home	1590516224875	1590516224879	OK	 
USER	VetCreatedScn	853	START	1590516224885	1590516224885
REQUEST	26		Logged	1590516224886	1590516224888	OK	 
REQUEST	853		Home	1590516224886	1590516224891	OK	 
REQUEST	26		Logged Redirect 1	1590516224889	1590516224891	OK	 
REQUEST	78		Logged	1590516224890	1590516224893	OK	 
REQUEST	78		Logged Redirect 1	1590516224894	1590516224897	OK	 
REQUEST	453		Login	1590516224900	1590516224901	OK	 
REQUEST	478		Login	1590516224900	1590516224901	OK	 
USER	VetNotCreatedScn	879	START	1590516224910	1590516224910
REQUEST	879		Home	1590516224910	1590516224913	OK	 
USER	VetCreatedScn	854	START	1590516224921	1590516224921
REQUEST	27		Logged	1590516224921	1590516224922	OK	 
REQUEST	854		Home	1590516224921	1590516224923	OK	 
REQUEST	27		Logged Redirect 1	1590516224922	1590516224923	OK	 
REQUEST	79		Logged	1590516224931	1590516224932	OK	 
REQUEST	79		Logged Redirect 1	1590516224932	1590516224933	OK	 
REQUEST	454		Login	1590516224941	1590516224942	OK	 
REQUEST	479		Login	1590516224941	1590516224942	OK	 
USER	VetNotCreatedScn	880	START	1590516224952	1590516224952
REQUEST	28		Logged	1590516224952	1590516224953	OK	 
REQUEST	28		Logged Redirect 1	1590516224953	1590516224954	OK	 
REQUEST	880		Home	1590516224952	1590516224954	OK	 
USER	VetCreatedScn	855	START	1590516224963	1590516224963
REQUEST	855		Home	1590516224963	1590516224965	OK	 
REQUEST	80		Logged	1590516224973	1590516224974	OK	 
REQUEST	80		Logged Redirect 1	1590516224974	1590516224975	OK	 
REQUEST	455		Login	1590516224983	1590516224983	OK	 
REQUEST	480		Login	1590516224983	1590516224984	OK	 
USER	VetNotCreatedScn	881	START	1590516224994	1590516224994
REQUEST	881		Home	1590516224994	1590516224996	OK	 
USER	VetCreatedScn	856	START	1590516225005	1590516225005
REQUEST	29		Logged	1590516225005	1590516225005	OK	 
REQUEST	856		Home	1590516225005	1590516225006	OK	 
REQUEST	29		Logged Redirect 1	1590516225006	1590516225007	OK	 
REQUEST	481		Login	1590516225020	1590516225021	OK	 
REQUEST	456		Login	1590516225020	1590516225021	OK	 
REQUEST	81		Logged	1590516225020	1590516225022	OK	 
REQUEST	81		Logged Redirect 1	1590516225022	1590516225023	OK	 
USER	VetNotCreatedScn	882	START	1590516225030	1590516225030
REQUEST	882		Home	1590516225030	1590516225032	OK	 
USER	VetCreatedScn	857	START	1590516225040	1590516225040
REQUEST	30		Logged	1590516225040	1590516225041	OK	 
REQUEST	30		Logged Redirect 1	1590516225041	1590516225042	OK	 
REQUEST	857		Home	1590516225040	1590516225042	OK	 
REQUEST	482		Login	1590516225062	1590516225063	OK	 
REQUEST	457		Login	1590516225062	1590516225063	OK	 
REQUEST	31		Logged	1590516225062	1590516225063	OK	 
REQUEST	82		Logged	1590516225062	1590516225063	OK	 
REQUEST	31		Logged Redirect 1	1590516225063	1590516225065	OK	 
REQUEST	82		Logged Redirect 1	1590516225063	1590516225065	OK	 
USER	VetNotCreatedScn	883	START	1590516225072	1590516225072
REQUEST	883		Home	1590516225072	1590516225074	OK	 
USER	VetCreatedScn	858	START	1590516225083	1590516225083
REQUEST	858		Home	1590516225083	1590516225085	OK	 
REQUEST	458		Login	1590516225104	1590516225105	OK	 
REQUEST	483		Login	1590516225104	1590516225105	OK	 
REQUEST	83		Logged	1590516225104	1590516225105	OK	 
REQUEST	83		Logged Redirect 1	1590516225106	1590516225107	OK	 
USER	VetNotCreatedScn	884	START	1590516225115	1590516225115
REQUEST	884		Home	1590516225115	1590516225117	OK	 
USER	VetCreatedScn	859	START	1590516225125	1590516225125
REQUEST	32		Logged	1590516225126	1590516225127	OK	 
REQUEST	859		Home	1590516225125	1590516225128	OK	 
REQUEST	32		Logged Redirect 1	1590516225127	1590516225128	OK	 
REQUEST	484		Login	1590516225140	1590516225141	OK	 
REQUEST	84		Logged	1590516225140	1590516225142	OK	 
REQUEST	459		Login	1590516225140	1590516225142	OK	 
REQUEST	84		Logged Redirect 1	1590516225142	1590516225144	OK	 
USER	VetNotCreatedScn	885	START	1590516225150	1590516225150
REQUEST	33		Logged	1590516225150	1590516225151	OK	 
REQUEST	885		Home	1590516225150	1590516225152	OK	 
REQUEST	33		Logged Redirect 1	1590516225151	1590516225152	OK	 
USER	VetCreatedScn	860	START	1590516225161	1590516225161
REQUEST	860		Home	1590516225161	1590516225163	OK	 
REQUEST	85		Logged	1590516225171	1590516225172	OK	 
REQUEST	85		Logged Redirect 1	1590516225173	1590516225173	OK	 
REQUEST	485		Login	1590516225182	1590516225183	OK	 
REQUEST	460		Login	1590516225182	1590516225183	OK	 
USER	VetNotCreatedScn	886	START	1590516225193	1590516225193
REQUEST	34		Logged	1590516225193	1590516225194	OK	 
REQUEST	886		Home	1590516225193	1590516225195	OK	 
REQUEST	34		Logged Redirect 1	1590516225194	1590516225195	OK	 
USER	VetCreatedScn	861	START	1590516225203	1590516225203
REQUEST	861		Home	1590516225203	1590516225205	OK	 
REQUEST	486		Login	1590516225225	1590516225226	OK	 
REQUEST	461		Login	1590516225225	1590516225226	OK	 
REQUEST	86		Logged	1590516225225	1590516225227	OK	 
REQUEST	86		Logged Redirect 1	1590516225227	1590516225228	OK	 
USER	VetNotCreatedScn	887	START	1590516225236	1590516225236
REQUEST	887		Home	1590516225236	1590516225238	OK	 
USER	VetCreatedScn	862	START	1590516225240	1590516225240
REQUEST	35		Logged	1590516225240	1590516225241	OK	 
REQUEST	862		Home	1590516225240	1590516225242	OK	 
REQUEST	35		Logged Redirect 1	1590516225241	1590516225243	OK	 
REQUEST	87		Logged	1590516225251	1590516225252	OK	 
REQUEST	87		Logged Redirect 1	1590516225252	1590516225253	OK	 
REQUEST	462		Login	1590516225262	1590516225263	OK	 
REQUEST	487		Login	1590516225262	1590516225262	OK	 
USER	VetNotCreatedScn	888	START	1590516225273	1590516225273
REQUEST	888		Home	1590516225273	1590516225275	OK	 
USER	VetCreatedScn	863	START	1590516225284	1590516225284
REQUEST	36		Logged	1590516225284	1590516225285	OK	 
REQUEST	88		Logged	1590516225284	1590516225285	OK	 
REQUEST	36		Logged Redirect 1	1590516225285	1590516225286	OK	 
REQUEST	863		Home	1590516225284	1590516225286	OK	 
REQUEST	88		Logged Redirect 1	1590516225285	1590516225286	OK	 
REQUEST	463		Login	1590516225305	1590516225306	OK	 
REQUEST	488		Login	1590516225305	1590516225306	OK	 
USER	VetNotCreatedScn	889	START	1590516225315	1590516225315
REQUEST	889		Home	1590516225316	1590516225317	OK	 
USER	VetCreatedScn	864	START	1590516225320	1590516225320
REQUEST	37		Logged	1590516225320	1590516225321	OK	 
REQUEST	864		Home	1590516225320	1590516225322	OK	 
REQUEST	37		Logged Redirect 1	1590516225321	1590516225322	OK	 
REQUEST	489		Login	1590516225340	1590516225342	OK	 
REQUEST	464		Login	1590516225340	1590516225342	OK	 
REQUEST	89		Logged	1590516225341	1590516225344	OK	 
REQUEST	89		Logged Redirect 1	1590516225345	1590516225347	OK	 
USER	VetNotCreatedScn	890	START	1590516225350	1590516225350
REQUEST	38		Logged	1590516225351	1590516225353	OK	 
REQUEST	890		Home	1590516225351	1590516225355	OK	 
REQUEST	38		Logged Redirect 1	1590516225353	1590516225355	OK	 
USER	VetCreatedScn	865	START	1590516225361	1590516225361
REQUEST	865		Home	1590516225362	1590516225364	OK	 
REQUEST	465		Login	1590516225383	1590516225384	OK	 
REQUEST	490		Login	1590516225383	1590516225384	OK	 
REQUEST	90		Logged	1590516225383	1590516225385	OK	 
REQUEST	90		Logged Redirect 1	1590516225385	1590516225386	OK	 
USER	VetNotCreatedScn	891	START	1590516225394	1590516225394
REQUEST	891		Home	1590516225394	1590516225396	OK	 
USER	VetCreatedScn	866	START	1590516225405	1590516225405
REQUEST	39		Logged	1590516225405	1590516225406	OK	 
REQUEST	866		Home	1590516225405	1590516225407	OK	 
REQUEST	39		Logged Redirect 1	1590516225406	1590516225407	OK	 
REQUEST	491		Login	1590516225420	1590516225421	OK	 
REQUEST	466		Login	1590516225420	1590516225421	OK	 
REQUEST	91		Logged	1590516225420	1590516225421	OK	 
REQUEST	91		Logged Redirect 1	1590516225422	1590516225423	OK	 
USER	VetNotCreatedScn	892	START	1590516225430	1590516225430
REQUEST	40		Logged	1590516225430	1590516225431	OK	 
REQUEST	892		Home	1590516225430	1590516225432	OK	 
REQUEST	40		Logged Redirect 1	1590516225431	1590516225432	OK	 
USER	VetCreatedScn	867	START	1590516225441	1590516225441
REQUEST	867		Home	1590516225441	1590516225443	OK	 
REQUEST	467		Login	1590516225452	1590516225453	OK	 
REQUEST	492		Login	1590516225452	1590516225453	OK	 
REQUEST	92		Logged	1590516225463	1590516225464	OK	 
REQUEST	92		Logged Redirect 1	1590516225464	1590516225465	OK	 
USER	VetNotCreatedScn	893	START	1590516225474	1590516225474
REQUEST	893		Home	1590516225474	1590516225476	OK	 
USER	VetCreatedScn	868	START	1590516225485	1590516225485
REQUEST	41		Logged	1590516225485	1590516225486	OK	 
REQUEST	868		Home	1590516225485	1590516225487	OK	 
REQUEST	41		Logged Redirect 1	1590516225486	1590516225487	OK	 
REQUEST	468		Login	1590516225500	1590516225501	OK	 
REQUEST	493		Login	1590516225500	1590516225501	OK	 
REQUEST	93		Logged	1590516225500	1590516225501	OK	 
REQUEST	93		Logged Redirect 1	1590516225501	1590516225502	OK	 
USER	VetNotCreatedScn	894	START	1590516225511	1590516225511
REQUEST	894		Home	1590516225511	1590516225512	OK	 
USER	VetCreatedScn	869	START	1590516225521	1590516225521
REQUEST	42		Logged	1590516225521	1590516225522	OK	 
REQUEST	869		Home	1590516225521	1590516225523	OK	 
REQUEST	42		Logged Redirect 1	1590516225522	1590516225523	OK	 
REQUEST	469		Login	1590516225532	1590516225533	OK	 
REQUEST	494		Login	1590516225532	1590516225533	OK	 
REQUEST	94		Logged	1590516225543	1590516225544	OK	 
REQUEST	94		Logged Redirect 1	1590516225544	1590516225545	OK	 
USER	VetNotCreatedScn	895	START	1590516225553	1590516225553
REQUEST	895		Home	1590516225553	1590516225555	OK	 
USER	VetCreatedScn	870	START	1590516225564	1590516225564
REQUEST	43		Logged	1590516225564	1590516225565	OK	 
REQUEST	870		Home	1590516225564	1590516225566	OK	 
REQUEST	43		Logged Redirect 1	1590516225566	1590516225567	OK	 
REQUEST	470		Login	1590516225585	1590516225587	OK	 
REQUEST	495		Login	1590516225585	1590516225587	OK	 
REQUEST	95		Logged	1590516225586	1590516225588	OK	 
REQUEST	95		Logged Redirect 1	1590516225588	1590516225590	OK	 
USER	VetNotCreatedScn	896	START	1590516225590	1590516225590
REQUEST	44		Logged	1590516225590	1590516225592	OK	 
REQUEST	896		Home	1590516225590	1590516225594	OK	 
REQUEST	44		Logged Redirect 1	1590516225592	1590516225594	OK	 
USER	VetCreatedScn	871	START	1590516225600	1590516225600
REQUEST	96		Logged	1590516225600	1590516225602	OK	 
REQUEST	871		Home	1590516225600	1590516225604	OK	 
REQUEST	96		Logged Redirect 1	1590516225602	1590516225604	OK	 
REQUEST	471		Login	1590516225623	1590516225624	OK	 
REQUEST	496		Login	1590516225623	1590516225624	OK	 
USER	VetNotCreatedScn	897	START	1590516225633	1590516225633
REQUEST	897		Home	1590516225634	1590516225637	OK	 
USER	VetCreatedScn	872	START	1590516225644	1590516225644
REQUEST	45		Logged	1590516225645	1590516225646	OK	 
REQUEST	872		Home	1590516225645	1590516225648	OK	 
REQUEST	45		Logged Redirect 1	1590516225646	1590516225648	OK	 
REQUEST	497		Login	1590516225665	1590516225666	OK	 
REQUEST	472		Login	1590516225665	1590516225667	OK	 
REQUEST	97		Logged	1590516225666	1590516225668	OK	 
REQUEST	97		Logged Redirect 1	1590516225668	1590516225670	OK	 
USER	VetNotCreatedScn	898	START	1590516225670	1590516225670
REQUEST	898		Home	1590516225670	1590516225673	OK	 
USER	VetCreatedScn	873	START	1590516225680	1590516225680
REQUEST	46		Logged	1590516225680	1590516225681	OK	 
REQUEST	46		Logged Redirect 1	1590516225681	1590516225683	OK	 
REQUEST	873		Home	1590516225680	1590516225683	OK	 
REQUEST	498		Login	1590516225700	1590516225701	OK	 
REQUEST	473		Login	1590516225700	1590516225701	OK	 
REQUEST	98		Logged	1590516225701	1590516225702	OK	 
REQUEST	98		Logged Redirect 1	1590516225702	1590516225703	OK	 
USER	VetNotCreatedScn	899	START	1590516225711	1590516225711
REQUEST	899		Home	1590516225711	1590516225713	OK	 
USER	VetCreatedScn	874	START	1590516225722	1590516225722
REQUEST	47		Logged	1590516225722	1590516225723	OK	 
REQUEST	874		Home	1590516225722	1590516225724	OK	 
REQUEST	47		Logged Redirect 1	1590516225723	1590516225724	OK	 
REQUEST	499		Login	1590516225743	1590516225744	OK	 
REQUEST	474		Login	1590516225743	1590516225744	OK	 
REQUEST	99		Logged	1590516225743	1590516225744	OK	 
REQUEST	99		Logged Redirect 1	1590516225745	1590516225746	OK	 
USER	VetNotCreatedScn	900	START	1590516225754	1590516225754
REQUEST	48		Logged	1590516225754	1590516225755	OK	 
REQUEST	900		Home	1590516225754	1590516225756	OK	 
REQUEST	48		Logged Redirect 1	1590516225755	1590516225756	OK	 
USER	VetCreatedScn	875	START	1590516225765	1590516225765
REQUEST	875		Home	1590516225765	1590516225767	OK	 
REQUEST	475		Login	1590516225780	1590516225781	OK	 
REQUEST	500		Login	1590516225780	1590516225781	OK	 
REQUEST	100		Logged	1590516225780	1590516225781	OK	 
REQUEST	100		Logged Redirect 1	1590516225781	1590516225782	OK	 
USER	VetNotCreatedScn	901	START	1590516225791	1590516225791
REQUEST	901		Home	1590516225791	1590516225794	OK	 
USER	VetCreatedScn	876	START	1590516225801	1590516225801
REQUEST	49		Logged	1590516225801	1590516225802	OK	 
REQUEST	49		Logged Redirect 1	1590516225802	1590516225803	OK	 
REQUEST	876		Home	1590516225801	1590516225803	OK	 
REQUEST	501		Login	1590516225823	1590516225824	OK	 
REQUEST	476		Login	1590516225823	1590516225824	OK	 
USER	VetNotCreatedScn	902	START	1590516225834	1590516225834
REQUEST	50		Logged	1590516225834	1590516225835	OK	 
REQUEST	101		Logged	1590516225834	1590516225835	OK	 
REQUEST	50		Logged Redirect 1	1590516225835	1590516225836	OK	 
REQUEST	101		Logged Redirect 1	1590516225836	1590516225836	OK	 
REQUEST	902		Home	1590516225834	1590516225836	OK	 
USER	VetCreatedScn	877	START	1590516225845	1590516225845
REQUEST	877		Home	1590516225845	1590516225847	OK	 
REQUEST	502		Login	1590516225861	1590516225862	OK	 
REQUEST	477		Login	1590516225861	1590516225862	OK	 
USER	VetNotCreatedScn	928	START	1590516225871	1590516225871
USER	VetCreatedScn	903	START	1590516225871	1590516225871
REQUEST	102		Logged	1590516225872	1590516225873	OK	 
REQUEST	102		Logged Redirect 1	1590516225873	1590516225873	OK	 
REQUEST	928		Home	1590516225872	1590516225873	OK	 
REQUEST	903		Home	1590516225872	1590516225873	OK	 
REQUEST	51		Logged	1590516225883	1590516225883	OK	 
REQUEST	51		Logged Redirect 1	1590516225884	1590516225884	OK	 
REQUEST	528		Login	1590516225903	1590516225904	OK	 
REQUEST	503		Login	1590516225903	1590516225904	OK	 
USER	VetNotCreatedScn	929	START	1590516225914	1590516225914
USER	VetCreatedScn	904	START	1590516225914	1590516225914
REQUEST	128		Logged	1590516225914	1590516225915	OK	 
REQUEST	103		Logged	1590516225914	1590516225915	OK	 
REQUEST	103		Logged Redirect 1	1590516225916	1590516225917	OK	 
REQUEST	128		Logged Redirect 1	1590516225916	1590516225917	OK	 
REQUEST	929		Home	1590516225914	1590516225917	OK	 
REQUEST	904		Home	1590516225914	1590516225917	OK	 
REQUEST	529		Login	1590516225940	1590516225941	OK	 
REQUEST	504		Login	1590516225940	1590516225941	OK	 
USER	VetCreatedScn	905	START	1590516225950	1590516225950
USER	VetNotCreatedScn	930	START	1590516225950	1590516225950
REQUEST	104		Logged	1590516225951	1590516225952	OK	 
REQUEST	129		Logged	1590516225951	1590516225952	OK	 
REQUEST	129		Logged Redirect 1	1590516225952	1590516225954	OK	 
REQUEST	104		Logged Redirect 1	1590516225952	1590516225954	OK	 
REQUEST	930		Home	1590516225951	1590516225954	OK	 
REQUEST	905		Home	1590516225951	1590516225954	OK	 
REQUEST	530		Login	1590516225982	1590516225983	OK	 
REQUEST	505		Login	1590516225982	1590516225983	OK	 
REQUEST	130		Logged	1590516225982	1590516225983	OK	 
REQUEST	105		Logged	1590516225982	1590516225984	OK	 
REQUEST	105		Logged Redirect 1	1590516225984	1590516225985	OK	 
REQUEST	130		Logged Redirect 1	1590516225984	1590516225985	OK	 
USER	VetCreatedScn	906	START	1590516225992	1590516225992
USER	VetNotCreatedScn	931	START	1590516225992	1590516225992
REQUEST	931		Home	1590516225993	1590516225996	OK	 
REQUEST	906		Home	1590516225993	1590516225996	OK	 
REQUEST	531		Login	1590516226025	1590516226026	OK	 
REQUEST	506		Login	1590516226025	1590516226027	OK	 
REQUEST	106		Logged	1590516226025	1590516226027	OK	 
REQUEST	131		Logged	1590516226025	1590516226027	OK	 
REQUEST	106		Logged Redirect 1	1590516226028	1590516226030	OK	 
REQUEST	131		Logged Redirect 1	1590516226028	1590516226030	OK	 
USER	VetCreatedScn	907	START	1590516226035	1590516226035
USER	VetNotCreatedScn	932	START	1590516226035	1590516226035
REQUEST	907		Home	1590516226035	1590516226038	OK	 
REQUEST	932		Home	1590516226035	1590516226038	OK	 
